city,region,name,starRating,userRating,num_staying_nights,checkin,price,year
Banda Aceh,"Banda Raya, Banda Aceh",The Pade Hotel,3.0,8.5,2,2022-12-31,870148,2022
Banda Aceh,"Kuta Alam, Banda Aceh",Ayani Hotel Banda Aceh,3.0,8.5,2,2022-12-31,602869,2022
Banda Aceh,"Kuta Alam, Banda Aceh",Hotel Medan Banda Aceh,0.0,8.4,2,2022-12-31,385000,2022
Banda Aceh,"Syiah Kuala, Banda Aceh",SPOT ON 2134 Seunia Hotel,1.0,8.0,2,2022-12-31,145078,2022
Banda Aceh,"Meuraksa, Banda Aceh",Grand Arabia Hotel,3.0,8.5,2,2022-12-31,837500,2022
Banda Aceh,"Baiturrahman, Banda Aceh",Plum Hotel Lading Banda Aceh,3.0,8.1,2,2022-12-31,300000,2022
Banda Aceh,"Banda Raya, Banda Aceh",Hotel Rasamala,3.0,8.3,2,2022-12-31,539000,2022
Banda Aceh,"Meuraksa, Banda Aceh",Hotel Amel & Convention Hall,3.0,8.2,2,2022-12-31,375000,2022
Banda Aceh,"Syiah Kuala, Banda Aceh",OYO 854 Ub Caisar Hotel,2.0,7.0,2,2022-12-31,192733,2022
Banda Aceh,"Kuta Alam, Banda Aceh",Hotel Mekkah,3.0,7.6,2,2022-12-31,440000,2022
Banda Aceh,"Kuta Alam, Banda Aceh",MyHome Hotel Aceh,0.0,8.5,2,2022-12-31,350000,2022
Banda Aceh,"Ulee Kareng, Banda Aceh",Kumala Hotel Banda Aceh,2.0,8.5,2,2022-12-31,590000,2022
Banda Aceh,"Lueng Bata, Banda Aceh",Grand Nanggroe Hotel,3.0,7.5,2,2022-12-31,689024,2022
Banda Aceh,"Baiturrahman, Banda Aceh",Seventeen Hotel,3.0,8.5,2,2022-12-31,572290,2022
Banda Aceh,"Kuta Alam, Banda Aceh",Hotel 61 Banda Aceh,2.0,7.7,2,2022-12-31,352942,2022
Banda Aceh,"Syiah Kuala, Banda Aceh",Mita Mulia Hotel,0.0,8.4,2,2022-12-31,300000,2022
Banda Aceh,"Lueng Bata, Banda Aceh",Oasis Atjeh Hotel,3.0,8.2,2,2022-12-31,540000,2022
Banda Aceh,"Kuta Alam, Banda Aceh",Al-Hanifi Hotel,0.0,8.4,2,2022-12-31,450000,2022
Banda Aceh,"Lueng Bata, Banda Aceh",Capital O 2018 Ring Road Guest House Syariah,2.0,8.0,2,2022-12-31,235223,2022
Banda Aceh,"Syiah Kuala, Banda Aceh",SPOT ON 2134 Seunia Hotel,1.0,8.0,2,2022-12-31,145078,2022
Banda Aceh,"Kuta Alam, Banda Aceh",My Home Aceh,0.0,8.4,2,2022-12-31,279999,2022
Banda Aceh,"Lueng Bata, Banda Aceh",Capital O 1630 Hotel Syariah Ring Road,1.5,7.8,2,2022-12-31,317549,2022
Banda Aceh,"Kuta Alam, Banda Aceh",Hotel Madinah,2.0,6.9,2,2022-12-31,357375,2022
Banda Aceh,"Banda Raya, Banda Aceh",Hozby Family Suites,0.0,8.4,2,2022-12-31,680000,2022
Padang,"Padang Selatan, Padang",The ZHM Premiere (d/h Grand Zuri) Padang,4.0,8.6,2,2022-12-31,1121000,2022
Padang,"Padang Barat, Padang",Truntum Padang Hotel,4.0,8.6,2,2022-12-31,1024028,2022
Padang,"Padang Utara, Padang",Pangeran Beach Hotel,4.0,8.3,2,2022-12-31,1050000,2022
Padang,"Padang Barat, Padang",Rocky Plaza Hotel Padang,4.0,8.3,2,2022-12-31,1046088,2022
Padang,"Padang Barat, Padang",Mercure Padang,4.0,8.4,2,2022-12-31,1267002,2022
Padang,"Padang Barat, Padang",Ocean Beach Hotel,3.5,8.4,2,2022-12-31,2205000,2022
Padang,"Padang Barat, Padang",Rocky Plaza Hotel Padang,4.0,8.3,2,2022-12-31,1046088,2022
Padang,"Padang Barat, Padang",The Axana Hotel,4.0,8.0,2,2022-12-31,1023444,2022
Padang,"Padang Barat, Padang",The Axana Hotel,4.0,8.0,2,2022-12-31,1023444,2022
Padang,"Padang Barat, Padang",Kyriad Bumiminang Hotel Padang,4.0,8.0,2,2022-12-31,1003000,2022
Padang,"Padang Barat, Padang",favehotel Olo Padang,3.0,8.1,2,2022-12-31,1593200,2022
Padang,"Padang Barat, Padang",HW Hotel Padang,3.5,8.2,2,2022-12-31,775000,2022
Padang,"Padang Barat, Padang",Deivan Hotel,2.0,8.3,2,2022-12-31,600000,2022
Padang,"Pauh, Padang",Imelda Hotel - Water Park - Convention,4.0,8.0,2,2022-12-31,508000,2022
Padang,"Padang Timur, Padang",OYO 3092 Falah Residence Syariah,1.0,8.5,2,2022-12-31,183718,2022
Padang,"Padang Barat, Padang",Hotel Savali,3.0,8.1,2,2022-12-31,766078,2022
Padang,"Padang Utara, Padang",UNP Hotel & Convention Center,3.0,8.3,2,2022-12-31,522350,2022
Padang,"Padang Timur, Padang",OYO 4010 Zaara Guest House Syariah,1.0,7.3,2,2022-12-31,291209,2022
Padang,"Padang Barat, Padang",Nagari Koto Gadang,0.0,8.9,2,2022-12-31,350000,2022
Padang,"Nanggalo, Padang",New d'Dhave Hotel,2.5,8.1,2,2022-12-31,775000,2022
Padang,"Padang Utara, Padang",OYO 3305 Bumi Siliwangi Residence,1.0,7.7,2,2022-12-31,317846,2022
Padang,"Padang Barat, Padang",Fazarel Residence Syariah,2.0,8.3,2,2022-12-31,525000,2022
Padang,"Padang Barat, Padang",d'Dhave hotel,0.0,7.7,2,2022-12-31,496250,2022
Padang,"Padang Utara, Padang",TANAHOTEL PADANG,2.0,8.4,2,2022-12-31,783133,2022
Padang,"Padang Selatan, Padang",Kinol Homestay,1.0,7.6,2,2022-12-31,90000,2022
Padang,"Lubuk Begalung, Padang",Palanta Roemah Kajoe Syariah,0.0,7.9,2,2022-12-31,300000,2022
Padang,"Padang Barat, Padang",OYO 1673 M Authentic Kost Man,2.0,7.4,2,2022-12-31,172558,2022
Padang,"Padang Utara, Padang",OYO 91675 Utama Residence,0.0,8.4,2,2022-12-31,545583,2022
Padang,"Padang Utara, Padang",Kelapa Gading Guesthouse II,0.0,7.9,2,2022-12-31,325000,2022
Padang,"Padang Selatan, Padang",Jesnic Hotel,1.0,7.8,2,2022-12-31,550000,2022
Padang,"Nanggalo, Padang",TEE HOTEL,0.0,8.3,2,2022-12-31,350000,2022
Padang,"Lubuk Begalung, Padang",Wisma Ayank,1.0,8.6,2,2022-12-31,209000,2022
Padang,"Padang Timur, Padang",OYO 4010 Zaara Guest House Syariah,1.0,7.3,2,2022-12-31,291209,2022
Padang,"Padang Utara, Padang",Wisma Tatar Pasundan,0.0,8.1,2,2022-12-31,241500,2022
Padang,"Padang Utara, Padang",Fafan Budget Hotel Syariah,0.0,7.7,2,2022-12-31,200000,2022
Padang,"Padang Timur, Padang",HOTEL RUMAH RB,0.0,6.6,2,2022-12-31,500000,2022
Padang,"Padang Barat, Padang",Hotel Bintang Padang,1.0,7.7,2,2022-12-31,450000,2022
Padang,"Padang Barat, Padang",Lestari Guesthouse,0.0,8.4,2,2022-12-31,337056,2022
Padang,"Padang Barat, Padang",Wisma Rumah KIta,1.5,8.4,2,2022-12-31,287717,2022
Padang,"Padang Timur, Padang",Rumah Tamu Agung,0.0,8.4,2,2022-12-31,169999,2022
Palembang,"Plaju, Palembang",Wyndham Opi Hotel Palembang,5.0,8.5,2,2022-12-31,2029500,2022
Palembang,"Ilir Timur I, Palembang",Beston Hotel Palembang (FKA Horison Ultima Palembang),4.0,8.5,2,2022-12-31,1303372,2022
Palembang,"Ilir Timur II, Palembang",The Alts Hotel,4.0,8.6,2,2022-12-31,1605555,2022
Palembang,"Ilir Timur II, Palembang",ASTON Palembang Hotel & Conference Center,4.0,8.5,2,2022-12-31,1664900,2022
Palembang,"Ilir Timur I, Palembang",All Nite & Day Palembang - Veteran,3.0,8.6,2,2022-12-31,797250,2022
Palembang,"Ilir Timur II, Palembang",MaxOneHotels.com @ Vivo Palembang,3.0,8.2,2,2022-12-31,578948,2022
Palembang,"Bukit Kecil, Palembang",The Zuri Palembang,4.0,8.6,2,2022-12-31,5333333,2022
Palembang,"Ilir Timur II, Palembang",OYO 236 Penginapan Rumah Hijau,1.0,7.6,2,2022-12-31,210810,2022
Palembang,"Ilir Barat I, Palembang",BATIQA Hotel Palembang,3.5,8.5,2,2022-12-31,955000,2022
Palembang,"Ilir Timur II, Palembang",favehotel Palembang,3.0,8.4,2,2022-12-31,794600,2022
Palembang,"Ilir Timur II, Palembang",Harper Palembang by ASTON,4.0,8.4,2,2022-12-31,1394746,2022
Palembang,"Bukit Kecil, Palembang",Hotel Santika Radial Palembang,3.0,8.5,2,2022-12-31,1175000,2022
Palembang,"Ilir Barat I, Palembang",The Excelton Hotel,5.0,8.5,2,2022-12-31,1400000,2022
Palembang,"Ilir Timur II, Palembang",Algoritma Hotel Palembang,3.0,8.4,2,2022-12-31,615555,2022
Palembang,"Ilir Timur II, Palembang",The 1O1 Palembang Rajawali,4.0,8.6,2,2022-12-31,1159500,2022
Palembang,"Ilir Timur I, Palembang",Ayola Sentosa Palembang,3.0,8.5,2,2022-12-31,620766,2022
Palembang,"Bukit Kecil, Palembang",Emilia Hotel By Amazing - Palembang,3.0,8.6,2,2022-12-31,950000,2022
Palembang,"Ilir Timur I, Palembang",Luminor Hotel Palembang,3.0,8.2,2,2022-12-31,900000,2022
Palembang,"Ilir Timur II, Palembang",Opa Hotel Palembang,4.0,8.3,2,2022-12-31,685000,2022
Palembang,"Alang-Alang Lebar, Palembang",Rid's Hotel Palembang,3.0,8.8,2,2022-12-31,431500,2022
Palembang,"Ilir Timur II, Palembang",Cordela Inn R. Sukamto Palembang,2.0,8.5,2,2022-12-31,480000,2022
Palembang,"Ilir Timur II, Palembang",Sintesa Peninsula Hotel Palembang,4.0,8.2,2,2022-12-31,624500,2022
Palembang,"Ilir Timur II, Palembang",Rio City Hotel,3.0,7.9,2,2022-12-31,632500,2022
Palembang,"Ilir Timur II, Palembang",Hotel Harvani,2.0,8.1,2,2022-12-31,435000,2022
Palembang,"Ilir Barat I, Palembang",Barong Hotel,1.0,8.1,2,2022-12-31,375000,2022
Palembang,"Seberang Ulu I, Palembang",Bina Darma Hotel Palembang,2.0,8.1,2,2022-12-31,215000,2022
Palembang,"Ilir Timur II, Palembang",OYO 142 Hotel Al Furqon Syariah,2.0,8.4,2,2022-12-31,153250,2022
Palembang,"Ilir Barat I, Palembang",The Emerald Inn,1.5,8.3,2,2022-12-31,350000,2022
Palembang,"Ilir Timur I, Palembang",Denata B&B,2.0,8.5,2,2022-12-31,333000,2022
Palembang,"Ilir Timur I, Palembang",Cemerlang Inn,0.0,8.0,2,2022-12-31,315873,2022
Palembang,"Ilir Timur II, Palembang",Alpha Family Kostel,2.0,8.2,2,2022-12-31,289900,2022
Palembang,"Ilir Timur II, Palembang",Homestay 82 Syariah Palembang,2.0,8.4,2,2022-12-31,316508,2022
Palembang,"Bukit Kecil, Palembang",Radial Mas,1.0,8.0,2,2022-12-31,147060,2022
Palembang,"Ilir Timur I, Palembang",U_xpress Hotel,0.0,8.3,2,2022-12-31,305000,2022
Palembang,"Sukarame, Palembang",Hotel Alam Sutra,2.0,8.2,2,2022-12-31,350000,2022
Palembang,"Sukarame, Palembang",OYO 3431 Alpha Hotel Syariah,1.0,8.2,2,2022-12-31,170614,2022
Palembang,"Ilir Timur I, Palembang",Circle One,0.0,8.4,2,2022-12-31,335000,2022
Palembang,"Sukarame, Palembang",Desilva Bandara,2.0,8.3,2,2022-12-31,180000,2022
Palembang,"Ilir Timur I, Palembang",OYO 1389 Hotel Carissima,1.0,7.6,2,2022-12-31,157994,2022
Palembang,"Ilir Timur II, Palembang",OYO 90226 Penginapan Sederhana Syariah,1.0,8.5,2,2022-12-31,110734,2022
Palembang,"Sukarame, Palembang",roriz house palembang,0.0,8.4,2,2022-12-31,310000,2022
Palembang,"Ilir Timur II, Palembang",Wisma Cendana Syariah,0.0,8.7,2,2022-12-31,145000,2022
Palembang,"Ilir Timur II, Palembang",Collection O 90428 Remington Hotel,0.0,8.5,2,2022-12-31,272108,2022
Palembang,"Ilir Barat I, Palembang",D'Paragon Dwikora,0.0,7.8,2,2022-12-31,550000,2022
Palembang,"Ilir Timur II, Palembang",OYO 1868 Penginapan Sekip,0.0,7.8,2,2022-12-31,154435,2022
Palembang,"Ilir Barat I, Palembang",OYO 2177 Trikora Indah Residence Palembang,1.0,7.3,2,2022-12-31,130674,2022
Palembang,"Sukarame, Palembang",OYO 91680 Hotel Mentari,0.0,8.4,2,2022-12-31,119526,2022
Palembang,"Plaju, Palembang",Hotel Grand Putri Sriwijaya Syariah,0.0,8.4,2,2022-12-31,305000,2022
Palembang,"Ilir Barat I, Palembang",D'Paragon Trikora,0.0,8.0,2,2022-12-31,540000,2022
Palembang,"Ilir Timur I, Palembang",OYO 90412 My Kost,0.0,7.1,2,2022-12-31,157850,2022
Palembang,"Sukarame, Palembang",Green Guesthouse,0.0,8.5,2,2022-12-31,135000,2022
Palembang,"Ilir Barat I, Palembang",OYO 91160 Wisma Srijaya Syariah,1.5,7.6,2,2022-12-31,58670,2022
Palembang,"Ilir Timur I, Palembang",OYO 91805 Hotel Wisma Bari,0.0,8.4,2,2022-12-31,183393,2022
Bogor,"Sentul, Bogor",Lorin Sentul Hotel,4.0,7.9,2,2022-12-31,1224500,2022
Bogor,"Sentul, Bogor",ASTON Sentul Lake Resort & Conference Center,4.0,8.5,2,2022-12-31,3372422,2022
Bogor,"Padjajaran, Bogor",Grand Savero Hotel Bogor,4.0,8.5,2,2022-12-31,1581500,2022
Bogor,"Bogor Selatan, Bogor",R Hotel Rancamaya,4.0,8.8,2,2022-12-31,2699400,2022
Bogor,"Ciawi, Bogor",Horison Ultima Bhuvana Ciawi,4.0,8.5,2,2022-12-31,2900000,2022
Bogor,"Bogor Raya, Bogor",Novotel Bogor Golf Resort & Convention Center,5.0,8.4,2,2022-12-31,3092148,2022
Bogor,"Bogor Raya, Bogor",ibis Styles Bogor Raya,4.0,8.8,2,2022-12-31,1108998,2022
Bogor,"Sentul, Bogor",Lorin Sentul Hotel,4.0,7.9,2,2022-12-31,1224500,2022
Bogor,"Jalan Suryakencana, Bogor",THE 1O1 Bogor Suryakancana,4.0,8.7,2,2022-12-31,1724000,2022
Bogor,"Padjajaran, Bogor",Savero Style Bogor,2.0,8.5,2,2022-12-31,950000,2022
Bogor,"Tanah Sareal, Bogor",Swiss-Belcourt Bogor,3.0,8.0,2,2022-12-31,1009500,2022
Bogor,"Ciapus, Bogor",The Highland Park Resort Bogor,3.0,8.5,2,2022-12-31,4296875,2022
Bogor,"Bogor Nirwana Residence, Bogor",Padjadjaran Suites Resort & Convention Hotel,4.0,8.2,2,2022-12-31,1078000,2022
Bogor,"Padjajaran, Bogor",Arch Hotel Bogor,3.5,8.3,2,2022-12-31,885000,2022
Bogor,"Padjajaran, Bogor",Padjadjaran Hotel,4.0,8.2,2,2022-12-31,975000,2022
Bogor,"Tanah Sareal, Bogor",The Sahira Hotel ( Syariah Hotel ),4.0,8.7,2,2022-12-31,1500000,2022
Bogor,"Bogor Selatan, Bogor",Green Forest Bogor,4.0,7.9,2,2022-12-31,1025000,2022
Bogor,"Pakuan, Bogor",Izi Hotel,2.5,8.0,2,2022-12-31,713350,2022
Bogor,"Lido, Bogor",Lido Lake Resort by MNC Hotel,4.0,8.4,2,2022-12-31,3393600,2022
Bogor,"Juanda, Bogor",Royal Hotel Bogor,4.0,8.3,2,2022-12-31,1395000,2022
Bogor,"Padjajaran, Bogor",Hotel Permata Bogor,3.0,8.3,2,2022-12-31,1004250,2022
Bogor,"Juanda, Bogor",Onih Hotel,3.0,8.6,2,2022-12-31,912500,2022
Bogor,"Bogor Timur, Bogor",Citrus-house,1.0,8.7,2,2022-12-31,742500,2022
Bogor,"Sentul, Bogor",New Green Sentul Resort & Hotel,1.0,8.0,2,2022-12-31,774000,2022
Bogor,"Juanda, Bogor",Sahira Butik Hotel (Syariah Hotel),3.0,8.6,2,2022-12-31,825000,2022
Bogor,"Pakuan, Bogor",Sahira Butik Pakuan (Syariah Hotel),3.0,8.7,2,2022-12-31,1035000,2022
Bogor,"Ciawi, Bogor",Pelindo Residence (Syariah),3.0,8.6,2,2022-12-31,560000,2022
Bogor,"Caringin, Bogor",The Village Resort Bogor By Waringin Hospitality,2.0,7.7,2,2022-12-31,4130000,2022
Bogor,"Pakuan, Bogor",Rizen Padjadjaran Hotel,3.0,8.2,2,2022-12-31,636892,2022
Bogor,"Padjajaran, Bogor",Light Box,2.0,8.2,2,2022-12-31,588000,2022
Bogor,"Ciomas, Bogor",Sienna Residence,0.0,8.8,2,2022-12-31,964000,2022
Bogor,"Bogor Utara, Bogor",CICO Resort (Cottage & Convention),1.0,8.5,2,2022-12-31,1413044,2022
Bogor,"Bogor Utara, Bogor",Polaz  Bed & Brew,1.0,8.5,2,2022-12-31,287500,2022
Semarang,"Semarang Tengah, Semarang",Po Hotel (FKA Crowne Plaza Semarang),5.0,8.4,2,2022-12-31,27944000,2022
Semarang,"Semarang Tengah, Semarang",Gumaya Tower Hotel Semarang,5.0,8.8,2,2022-12-31,2650000,2022
Semarang,"Bandungan, Semarang",Amanda Hills Bandungan,3.0,8.1,2,2022-12-31,680000,2022
Semarang,"Semarang Tengah, Semarang",Hotel Ciputra Semarang managed by Swiss-Belhotel International,5.0,8.6,2,2022-12-31,2030000,2022
Semarang,"Candisari, Semarang",Grand Candi Hotel Semarang,5.0,8.3,2,2022-12-31,2700000,2022
Semarang,"Semarang Tengah, Semarang",Whiz Hotel Pemuda Semarang,2.0,8.3,2,2022-12-31,1010000,2022
Semarang,"Semarang Tengah, Semarang",HA-KA Simpang Lima Hotel Semarang,3.0,8.4,2,2022-12-31,1212242,2022
Semarang,"Semarang Tengah, Semarang",Metro Park View Hotel,4.0,8.6,2,2022-12-31,1962188,2022
Semarang,"Semarang Tengah, Semarang",Metro Park View Hotel,4.0,8.6,2,2022-12-31,1962188,2022
Semarang,"Kota Lama, Semarang",Golden City Hotel and Convention Center,4.0,8.5,2,2022-12-31,1449000,2022
Semarang,"Semarang Timur, Semarang",Horison Kota Lama Semarang,3.0,8.2,2,2022-12-31,1182600,2022
Semarang,"Kota Lama, Semarang",Golden City Hotel and Convention Center,4.0,8.5,2,2022-12-31,1449000,2022
Semarang,"Candisari, Semarang",Wimarion Hotel Semarang,4.0,8.6,2,2022-12-31,1540000,2022
Semarang,"Semarang Tengah, Semarang",Hotel Dafam Semarang,4.0,8.3,2,2022-12-31,1250000,2022
Semarang,"Semarang Barat, Semarang",The Azana Hotel Airport Semarang,4.0,8.4,2,2022-12-31,1087764,2022
Semarang,"Bandungan, Semarang",Amanda Hills Bandungan,3.0,8.1,2,2022-12-31,680000,2022
Semarang,"Semarang Tengah, Semarang",Hotel Citradream Semarang,2.0,8.4,2,2022-12-31,679461,2022
Semarang,"Semarang Tengah, Semarang",Citrip Hotel Simpang Lima (FKA CityOne),2.0,8.2,2,2022-12-31,929000,2022
Semarang,"Bandungan, Semarang",Grand Panorama Hotel,1.0,8.1,2,2022-12-31,438000,2022
Semarang,"Gajahmungkur, Semarang",Hotel Grasia,3.0,8.1,2,2022-12-31,1100789,2022
Semarang,"Pedurungan, Semarang",Hotel Dalu Semarang,2.0,8.3,2,2022-12-31,469450,2022
Semarang,"Gajahmungkur, Semarang",Candiview Hotel Semarang,2.0,8.3,2,2022-12-31,950000,2022
Semarang,"Candisari, Semarang",Hotel Pantes Candi Simpang Lima,1.0,8.1,2,2022-12-31,679500,2022
Semarang,"Bandungan, Semarang",Terra Cassa Hotel,3.0,8.5,2,2022-12-31,1020000,2022
Yogyakarta,"Depok, Yogyakarta",INNSIDE by Melia Yogyakarta,4.0,8.6,2,2022-12-31,1910000,2022
Yogyakarta,"Jalan Malioboro, Yogyakarta",Melia Purosani Yogyakarta,5.0,8.7,2,2022-12-31,4400000,2022
Yogyakarta,"Mantrijeron, Yogyakarta",The Alana Hotel & Conference Center Malioboro Yogyakarta by ASTON,4.0,8.8,2,2022-12-31,2644375,2022
Yogyakarta,"Depok, Yogyakarta",Sheraton Mustika Yogyakarta Resort & Spa,5.0,8.5,2,2022-12-31,1830126,2022
Yogyakarta,"Depok, Yogyakarta",Yogyakarta Marriott Hotel,5.0,9.0,2,2022-12-31,2716450,2022
Yogyakarta,"Depok, Yogyakarta",Sheraton Mustika Yogyakarta Resort & Spa,5.0,8.5,2,2022-12-31,1830126,2022
Yogyakarta,"Depok, Yogyakarta",Royal Ambarrukmo Yogyakarta,5.0,9.0,2,2022-12-31,3576512,2022
Yogyakarta,"Gondokusuman, Yogyakarta",ARTOTEL Suites Bianti Yogyakarta,5.0,8.8,2,2022-12-31,3015000,2022
Yogyakarta,"Ngaglik, Yogyakarta",The Alana Yogyakarta Hotel & Convention Center,4.0,8.8,2,2022-12-31,2146500,2022
Yogyakarta,"Depok, Yogyakarta",Yellow Star Ambarukmo Hotel,3.0,8.4,2,2022-12-31,1200000,2022
Yogyakarta,"Ngaglik, Yogyakarta",Hyatt Regency Yogyakarta,5.0,8.9,2,2022-12-31,2757898,2022
Yogyakarta,"Seturan, Yogyakarta",Hotel Dafam Fortuna Seturan,4.0,8.5,2,2022-12-31,1089999,2022
Yogyakarta,"Jalan Malioboro, Yogyakarta",eL Hotel Royale Yogyakarta Malioboro,4.0,8.7,2,2022-12-31,4890000,2022
Yogyakarta,"Depok, Yogyakarta",Grand Mercure Yogyakarta Adi Sucipto,5.0,8.6,2,2022-12-31,1948274,2022
Yogyakarta,"Jalan Malioboro, Yogyakarta",Malyabhara Hotel,3.0,8.0,2,2022-12-31,2515000,2022
Yogyakarta,"Mlati, Yogyakarta",The Rich Jogja Hotel,4.0,8.5,2,2022-12-31,1925000,2022
Yogyakarta,"Depok, Yogyakarta",Lafayette Boutique Hotel,5.0,8.8,2,2022-12-31,3174000,2022
Yogyakarta,"Depok, Yogyakarta",Grand Diamond Hotel Yogyakarta,4.0,8.5,2,2022-12-31,1189999,2022
Yogyakarta,"Ngaglik, Yogyakarta",Indoluxe Hotel Jogjakarta,4.0,8.7,2,2022-12-31,1400000,2022
Yogyakarta,"Jetis, Yogyakarta",Harper Malioboro Yogyakarta by ASTON,4.0,8.8,2,2022-12-31,4153846,2022
Yogyakarta,"Umbulharjo, Yogyakarta",favehotel Kusumanegara,3.0,8.2,2,2022-12-31,1500000,2022
Yogyakarta,"Depok, Yogyakarta",Next Hotel Yogyakarta,4.0,7.9,2,2022-12-31,1318333,2022
Yogyakarta,"Depok, Yogyakarta",PORTA by The Ambarrukmo,3.0,8.9,2,2022-12-31,2000000,2022
Yogyakarta,"Gondokusuman, Yogyakarta",ARTOTEL Suites Bianti Yogyakarta,5.0,8.8,2,2022-12-31,3015000,2022
Yogyakarta,"Gondokusuman, Yogyakarta","KIMAYA Sudirman Yogyakarta, By HARRIS",4.0,8.6,2,2022-12-31,1498000,2022
Yogyakarta,"Depok, Yogyakarta",Sahid Raya Hotel & Convention Yogyakarta,4.0,7.9,2,2022-12-31,1092000,2022
Yogyakarta,"Depok, Yogyakarta",Yellow Star Ambarukmo Hotel,3.0,8.4,2,2022-12-31,1200000,2022
Yogyakarta,"Gejayan, Yogyakarta",Prime Plaza Hotel Jogjakarta,4.0,8.8,2,2022-12-31,1591200,2022
Yogyakarta,"Gejayan, Yogyakarta",Yellow Star Gejayan Hotel,3.0,8.5,2,2022-12-31,1189500,2022
Yogyakarta,"Depok, Yogyakarta",The Jayakarta Yogyakarta Hotel & Spa,4.0,8.3,2,2022-12-31,1464000,2022
Yogyakarta,"Jalan Prawirotaman, Yogyakarta",Greenhost Boutique Hotel,3.0,8.7,2,2022-12-31,1412500,2022
Yogyakarta,"Gondokusuman, Yogyakarta",Grand Kangen Hotel Urip Sumoharjo Yogyakarta,3.0,8.5,2,2022-12-31,1392044,2022
Yogyakarta,"Jalan Malioboro, Yogyakarta",Patra Malioboro Hotel,3.0,8.9,2,2022-12-31,2500000,2022
Yogyakarta,"Banguntapan, Yogyakarta",Grand Rohan Jogja,4.0,8.7,2,2022-12-31,4287450,2022
Yogyakarta,"Jalan Prawirotaman, Yogyakarta",KJ Hotel Yogyakarta,4.0,8.7,2,2022-12-31,1623159,2022
Yogyakarta,"Gejayan, Yogyakarta",The Manohara Hotel Yogyakarta,4.0,8.7,2,2022-12-31,3650000,2022
Yogyakarta,"Mlati, Yogyakarta",Bohemian Jogja Villas With Private Pool,0.0,8.7,2,2022-12-31,5950000,2022
Yogyakarta,"Depok, Yogyakarta",ibis Yogyakarta Adi Sucipto,3.0,8.7,2,2022-12-31,1376174,2022
Yogyakarta,"Gondokusuman, Yogyakarta",h Boutique Hotel Jogjakarta,3.0,8.5,2,2022-12-31,1584889,2022
Yogyakarta,"Jalan Malioboro, Yogyakarta",Abadi Hotel Malioboro Yogyakarta by Tritama Hospitality,4.0,8.5,2,2022-12-31,1965096,2022
Yogyakarta,"Depok, Yogyakarta",Aveon Hotel Yogyakarta by Daphna International,4.0,8.3,2,2022-12-31,1501100,2022
Yogyakarta,"Gondokusuman, Yogyakarta",All Nite & Day Hotel Yogyakarta - Gejayan,3.0,8.4,2,2022-12-31,1230000,2022
Yogyakarta,"Gejayan, Yogyakarta",Grand Keisha Yogyakarta,4.0,8.9,2,2022-12-31,2800000,2022
Yogyakarta,"Depok, Yogyakarta",D'Salvatore Art & Boutique Hotel,3.0,8.4,2,2022-12-31,1750000,2022
Yogyakarta,"Gejayan, Yogyakarta",Grand Sarila Hotel Yogyakarta,3.0,8.2,2,2022-12-31,945000,2022
Yogyakarta,"Mantrijeron, Yogyakarta",Horison Lynn Yogyakarta,3.0,8.5,2,2022-12-31,1035090,2022
Yogyakarta,"Gondokusuman, Yogyakarta",Sagan Heritage Hotel,3.0,8.3,2,2022-12-31,1000000,2022
Yogyakarta,"Gedongtengen, Yogyakarta",Horison Ultima Riss Malioboro Yogyakarta,4.0,8.5,2,2022-12-31,3209444,2022
Yogyakarta,"Umbulharjo, Yogyakarta",@HOM Premiere Timoho,4.0,8.6,2,2022-12-31,1377000,2022
Yogyakarta,"Depok, Yogyakarta",Student Castle Apartment HD,0.0,7.8,2,2022-12-31,750500,2022
Yogyakarta,"Kotabaru, Yogyakarta",favehotel Malioboro - Yogyakarta,3.0,8.7,2,2022-12-31,1439370,2022
Solo,"Colomadu, Solo",The Alana Hotel and Convention Center - Solo by ASTON,4.0,8.6,2,2022-12-31,1253560,2022
Solo,"Gilingan, Solo",Swiss-Belhotel Solo,4.0,8.7,2,2022-12-31,1690000,2022
Solo,"Kartasura, Solo",Syariah Hotel Solo,4.0,8.4,2,2022-12-31,762200,2022
Solo,"Purwosari, Solo",POP! Hotel Solo,2.0,8.5,2,2022-12-31,554500,2022
Solo,"Kerten, Solo",favehotel Manahan - Solo,3.0,8.2,2,2022-12-31,689000,2022
Solo,"Solo Baru, Solo",favehotel Solo Baru,3.0,8.3,2,2022-12-31,689000,2022
Solo,"Setabelan, Solo",MAHALAYA The Legacy Hotel,4.0,9.2,2,2022-12-31,2277000,2022
Solo,"Kestalan, Solo",Twin Star Hotel Solo,2.0,8.3,2,2022-12-31,423076,2022
Solo,"Timuran, Solo",Grand Orchid Hotel Solo,3.0,8.0,2,2022-12-31,2000000,2022
Solo,"Solo Baru, Solo",LOA Living Solo Baru,3.0,8.7,2,2022-12-31,2800000,2022
Solo,"Timuran, Solo",Grand Orchid Hotel Solo,3.0,8.0,2,2022-12-31,2000000,2022
Solo,"Kerten, Solo",The Amrani Syariah Hotel,3.0,8.6,2,2022-12-31,1075000,2022
Solo,"Pasar Kliwon, Solo",Grand Amira Hotel Solo by Azana,3.0,8.4,2,2022-12-31,826250,2022
